INDIR,FOLDER,IN FILE,DURATION,DATE,TIME,HOUR,DATE-12,TIME-12,HOUR-12,LATITUDE,LONGITUDE,MODEL,SERIAL NO,FIRMWARE,PREFIX,NOTES,AUTO ID,PULSES,MATCHING,MATCH RATIO,MARGIN,FILES,MANUAL ID,ORGID,USERID,REVIEW ORGID,REVIEW USERID,INPATHMD5
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230314_195002.wav,597.844,2023-03-14,19:50:02,19,2023-03-14,07:50:02,7,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,8R5KxzptAuUsC/b8g0D/gA==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230407_171500.wav,599.846,2023-04-07,17:15:00,17,2023-04-07,05:15:00,5,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,GPUX/6Mjwr6a/boyJ2iMrA==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230401_044202.wav,597.844,2023-04-01,04:42:02,4,2023-03-31,16:42:02,16,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,A9h0QVSWcdeW1KaiCE8Lgw==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230407_034302.wav,597.844,2023-04-07,03:43:02,3,2023-04-06,15:43:02,15,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,OuV5pqP0kRrB0jqU6bvF2A==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230319_173002.wav,597.844,2023-03-19,17:30:02,17,2023-03-19,05:30:02,5,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,ji8pixiKBfmk3qATTE1NXA==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230325_072902.wav,597.844,2023-03-25,07:29:02,7,2023-03-24,19:29:02,19,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,CblWFDd45hfy9/kToX7tZA==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230401_173402.wav,597.844,2023-04-01,17:34:02,17,2023-04-01,05:34:02,5,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,9JOMTMUjFp7KzWgr6sjoEQ==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230407_172502.wav,597.844,2023-04-07,17:25:02,17,2023-04-07,05:25:02,5,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,7U9A2EAe7lAooRaSl0M+FA==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230314_200002.wav,597.844,2023-03-14,20:00:02,20,2023-03-14,08:00:02,8,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,u4EajxXCcCrHJFXQ4hNR0A==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230320_060002.wav,597.844,2023-03-20,06:00:02,6,2023-03-19,18:00:02,18,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,sbHeY/QAfSJWbio4H5DSAw==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230401_045202.wav,597.844,2023-04-01,04:52:02,4,2023-03-31,16:52:02,16,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,o0P1tj8+DDtadS5Q70VemA==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230319_174002.wav,597.844,2023-03-19,17:40:02,17,2023-03-19,05:40:02,5,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,qmwKUdiEWv6VY4/rxeRIUw==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230407_035302.wav,597.844,2023-04-07,03:53:02,3,2023-04-06,15:53:02,15,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,6awefnF9X18zwjCT0xnS5Q==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230325_073902.wav,597.844,2023-03-25,07:39:02,7,2023-03-24,19:39:02,19,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,j6QMct7N3tu0gUfTW1WMlQ==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230401_174402.wav,597.844,2023-04-01,17:44:02,17,2023-04-01,05:44:02,5,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,D8k75wMz9UvAe2G4zfCVPw==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230407_173502.wav,597.844,2023-04-07,17:35:02,17,2023-04-07,05:35:02,5,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,FpN2SaD5GXC0bPV3sEGm0A==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230314_201002.wav,597.844,2023-03-14,20:10:02,20,2023-03-14,08:10:02,8,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,isBgdqv0tzNl2w0+MFB8+A==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230401_050202.wav,597.844,2023-04-01,05:02:02,5,2023-03-31,17:02:02,17,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,h/lyGfizF1GmZf5xRqu/og==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230320_061002.wav,597.844,2023-03-20,06:10:02,6,2023-03-19,18:10:02,18,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,iVRzjkX6wSp/QIU2rTpIpA==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230401_175402.wav,597.844,2023-04-01,17:54:02,17,2023-04-01,05:54:02,5,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,nOQ9gFywZOpmG2QZWgdEbA==
